X	Y	OBJECTID	Id	CaseNumber	OccurredDate	OccurredMonth	OccurredYear	DateOfDeath	DateOfDeathMonth	DateOfDeathYear	DateDifference	CaseStatus	Address	Latitude	Longitude	Section	Beat	WeaponCategory	VictimCount	ArresteeCount	Zipcode
-77.61626678	43.17648858	323	538	12-294759	2012-09-18T04:00:00.000Z	9	2012	2012-09-18T04:00:00.000Z	9	2012	0	CLOSED	"56 FLOWER ST, ROCHESTER, NY, 14621"	43.17648	-77.616264	Clinton	247	Firearm	1	1	14621
-77.60882277	43.16273458	322	540	12-307756	2012-09-29T04:00:00.000Z	9	2012	2012-09-29T04:00:00.000Z	9	2012	0	OPEN	"277 CLINTON AVE N, ROCHESTER, NY, 14605"	43.162726	-77.60882	Clinton	287	Firearm	1		14605
-77.60615377	43.14677857	321	541	12-315064	2012-10-06T04:00:00.000Z	10	2012	2012-10-06T04:00:00.000Z	10	2012	0	CLOSED	"40 VETERANS PL, ROCHESTER, NY, 14620"	43.14677	-77.606151	Central	229	Firearm	1	1	14620
-77.65738979	43.14651357	320	542	12-315594	2012-10-07T04:00:00.000Z	10	2012	2012-10-07T04:00:00.000Z	10	2012	0	CLOSED	"49 COPLEY ST, ROCHESTER, NY, 14611"	43.146505	-77.657387	Genesee	203	Firearm	1	1	14611
-77.57013776	43.16053658	319	543	12-325367	2012-10-17T04:00:00.000Z	10	2012	2012-10-17T04:00:00.000Z	10	2012	0	OPEN	"9 QUINCY ST, ROCHESTER, NY, 14609"	43.160528	-77.570135	Goodman	225	Firearm	1		14609
-77.57013776	43.16053658	318	544	12-325433	2012-10-17T04:00:00.000Z	10	2012	2012-10-17T04:00:00.000Z	10	2012	0	CLOSED	"9 QUINCY ST, ROCHESTER, NY, 14609"	43.160528	-77.570135	Goodman	225	Firearm	1	1	14609
-77.59626477	43.17198358	317	545	12-341157	2012-10-31T04:00:00.000Z	10	2012	2012-10-31T04:00:00.000Z	10	2012	0	CLOSED	"25 LINCOLN ST, ROCHESTER, NY, 14605"	43.171975	-77.596262	Clinton	277	Firearm	1	1	14605
-77.64634079	43.13519057	316	546	12-350684	2012-11-11T05:00:00.000Z	11	2012	2012-11-11T05:00:00.000Z	11	2012	0	CLOSED	"486 SAWYER ST, ROCHESTER, NY, 14619"	43.135182	-77.646338	Genesee	243	Knife/Cutting Instrument	1	1	14619
-77.62740578	43.14800257	315	547	12-366116	2012-11-27T05:00:00.000Z	11	2012	2012-11-27T05:00:00.000Z	11	2012	0	OPEN	"444 TREMONT ST, ROCHESTER, NY, 14608"	43.147994	-77.627403	Genesee	213	Firearm	1		14608
-77.59063377	43.18148258	314	548	13-013078	2013-01-14T05:00:00.000Z	1	2013	2013-01-14T05:00:00.000Z	1	2013	0	OPEN	"299 ROYCROFT DR, ROCHESTER, NY, 14621"	43.181474	-77.590631	Clinton	237	Firearm	1		14621
-77.61115678	43.15917858	310	553	13-026595	2013-01-29T05:00:00.000Z	1	2013	2013-03-05T05:00:00.000Z	3	2013	35	CLOSED	"125 ST PAUL ST, ROCHESTER, NY, 14604"	43.15917	-77.611154	Central	219	Knife/Cutting Instrument	1	1	14604
-77.62266178	43.14297557	313	549	13-027050	2013-01-29T05:00:00.000Z	1	2013	2013-01-29T05:00:00.000Z	1	2013	0	OPEN	"52 BARTLETT ST, ROCHESTER, NY, 14608"	43.142967	-77.622659	Genesee	233	Firearm	1		14608
-77.53834675	43.16580358	2	550	13-034552	2013-02-06T05:00:00.000Z	2	2013	2013-02-06T05:00:00.000Z	2	2013	0	CLOSED	"225 TRYON PARK, ROCHESTER, NY, 14609"	43.165795	-77.538344	Goodman	235	Firearm	1	2	14609
-77.63509379	43.17764158	312	551	13-040533	2013-02-13T05:00:00.000Z	2	2013	2013-02-13T05:00:00.000Z	2	2013	0	CLOSED	"41 TACOMA ST, ROCHESTER, NY, 14613"	43.177633	-77.635091	Lake	251	Other	1	1	14613
-77.58718477	43.16677358	311	552	13-051929	2013-02-25T05:00:00.000Z	2	2013	2013-02-25T05:00:00.000Z	2	2013	0	CLOSED	"17 SECOND ST, ROCHESTER, NY, 14605"	43.166765	-77.587182	Clinton	297	Firearm	1	1	14605
-77.61269378	43.17226358	309	554	13-060105	2013-03-06T05:00:00.000Z	3	2013	2013-03-06T05:00:00.000Z	3	2013	0	CLOSED	"759 CLINTON AVE NORTH, ROCHESTER, NY, 14605"	43.172255	-77.612691	Clinton	277	Knife/Cutting Instrument	1	2	14605
-77.65314579	43.14522957	308	555	13-076840	2013-03-23T04:00:00.000Z	3	2013	2013-03-23T04:00:00.000Z	3	2013	0	CLOSED	"228 DEPEW ST, ROCHESTER, NY, 14611"	43.145221	-77.653143	Genesee	203	Firearm	1	1	14611
-77.60250278	43.19324058	307	556	13-087630	2013-04-04T04:00:00.000Z	4	2013	2013-04-04T04:00:00.000Z	4	2013	0	CLOSED	"501 SENECA MANOR DR, ROCHESTER, NY, 14621"	43.193232	-77.6025	Clinton	207	Knife/Cutting Instrument	1	1	14621
-77.57451577	43.24136559	306	557	13-105959	2013-04-23T04:00:00.000Z	4	2013	2013-04-23T04:00:00.000Z	4	2013	0	CLOSED	"1502 LAKE SHORE BLVD, ROCHESTER, NY, 14617"	43.241357	-77.574513	Goodman	205	Knife/Cutting Instrument	1	1	14617
-77.63733778	43.15194857	305	558	13-129252	2013-05-14T04:00:00.000Z	5	2013	2013-05-14T04:00:00.000Z	5	2013	0	OPEN	"90 YORK ST, ROCHESTER, NY, 14611"	43.15194	-77.637335	Genesee	213	Firearm	1		14611
-77.63911179	43.17962558	304	559	13-146213	2013-05-30T04:00:00.000Z	5	2013	2013-05-30T04:00:00.000Z	5	2013	0	CLOSED	"780 DEWEY AVE, ROCHESTER, NY, 14613"	43.179617	-77.639109	Lake	251	Knife/Cutting Instrument	1	1	14613
-77.60513878	43.18329358	303	560	13-160688	2013-06-12T04:00:00.000Z	6	2013	2013-06-12T04:00:00.000Z	6	2013	0	CLOSED	"104 WEYL ST, ROCHESTER, NY, 14621"	43.183285	-77.605136	Clinton	227	Firearm	1	2	14621
-77.60598077	43.16220458	302	561	13-173994	2013-06-24T04:00:00.000Z	6	2013	2013-06-24T04:00:00.000Z	6	2013	0	CLOSED	"395 CENTRAL AVE, ROCHESTER, NY, 14605"	43.162196	-77.605978	Clinton	287	Firearm	2	1	14605
-77.64378079	43.17250958	301	562	13-179867	2013-06-29T04:00:00.000Z	6	2013	2013-06-29T04:00:00.000Z	6	2013	0	CLOSED	"144 MICHIGAN ST, ROCHESTER, NY, 14606"	43.172501	-77.643778	Lake	261	Firearm	1	2	14606
-77.63211878	43.16664258	298	565	13-193097	2013-07-10T04:00:00.000Z	7	2013	2013-08-01T04:00:00.000Z	8	2013	22	CLOSED	"102 PARKWAY, ROCHESTER, NY, 14608"	43.166634	-77.632116	Lake	271	Knife/Cutting Instrument	1	1	14608
-77.60890278	43.17659858	300	563	13-195509	2013-07-12T04:00:00.000Z	7	2013	2013-07-13T04:00:00.000Z	7	2013	1	OPEN	"19 BOSTON ST, ROCHESTER, NY, 14621"	43.17659	-77.6089	Clinton	247	Firearm	1		14621
-77.64362279	43.17772458	299	564	13-196903	2013-07-14T04:00:00.000Z	7	2013	2013-07-14T04:00:00.000Z	7	2013	0	OPEN	"56 LINNET ST, ROCHESTER, NY, 14613"	43.177716	-77.64362	Lake	241	Firearm	1		14613
-77.58721077	43.17729658	297	566	13-220649	2013-08-03T04:00:00.000Z	8	2013	2013-08-03T04:00:00.000Z	8	2013	0	CLOSED	"99 FERNWOOD AVE, ROCHESTER, NY, 14621"	43.177288	-77.587208	Clinton	267	Firearm	1	1	14621
-77.62688178	43.16518158	296	567	13-237203	2013-08-18T04:00:00.000Z	8	2013	2013-08-18T04:00:00.000Z	8	2013	0	CLOSED	"719 PLYMOUTH AVE NORTH, ROCHESTER, NY, 14608"	43.165173	-77.626879	Lake	271	Firearm	1	1	14608
-77.62499878	43.13613357	295	568	13-245167	2013-08-25T04:00:00.000Z	8	2013	2013-08-25T04:00:00.000Z	8	2013	0	CLOSED	"10 ELBA ST, ROCHESTER, NY, 14608"	43.136125	-77.624996	Genesee	253	Firearm	1	1	14608
-77.65076479	43.14701957	294	569	13-245375	2013-08-24T04:00:00.000Z	8	2013	2013-08-26T04:00:00.000Z	8	2013	2	OPEN	"140 GARDINER AVE, ROCHESTER, NY, 14611"	43.147011	-77.650762	Genesee	203	Firearm	1		14611
-77.62007678	43.18974258	293	570	13-250423	2013-08-29T04:00:00.000Z	8	2013	2013-08-29T04:00:00.000Z	8	2013	0	CLOSED	"1835 ST PAUL ST, ROCHESTER, NY, 14621"	43.189734	-77.620074	Clinton	207	Knife/Cutting Instrument	1	1	14621
-77.63628478	43.14603657	292	571	13-253925	2013-09-01T04:00:00.000Z	9	2013	2013-09-01T04:00:00.000Z	9	2013	0	CLOSED	"211 GENESEE ST, ROCHESTER, NY, 14611"	43.146028	-77.636282	Genesee	223	Firearm	1	1	14611
-77.55703776	43.14407758	290	573	13-255989	2013-09-03T04:00:00.000Z	9	2013	2013-09-05T04:00:00.000Z	9	2013	2	CLOSED	"32 HARTSEN ST, ROCHESTER, NY, 14610"	43.144069	-77.557035	Goodman	255	Physical	1	1	14610
-77.63650679	43.19638958	291	572	13-256735	2013-09-04T04:00:00.000Z	9	2013	2013-09-04T04:00:00.000Z	9	2013	0	CLOSED	"274 PULLMAN AVE, ROCHESTER, NY, 14615"	43.196381	-77.636504	Lake	211	Firearm	1	1	14615
-77.62942478	43.16453358	289	574	13-258151	2013-09-05T04:00:00.000Z	9	2013	2013-09-05T04:00:00.000Z	9	2013	0	CLOSED	"185 LYELL AVE, ROCHESTER, NY, 14608"	43.164525	-77.629422	Lake	271	Firearm	1	1	14608
-77.60629078	43.17928758	288	575	13-273356	2013-09-20T04:00:00.000Z	9	2013	2013-09-20T04:00:00.000Z	9	2013	0	CLOSED	"54 BERLIN ST, ROCHESTER, NY, 14621"	43.179279	-77.606288	Clinton	257	Knife/Cutting Instrument	1	1	14621
-77.64031379	43.16819458	287	576	13-283805	2013-09-30T04:00:00.000Z	9	2013	2013-09-30T04:00:00.000Z	9	2013	0	CLOSED	"20 ORLANDO ST, ROCHESTER, NY, 14606"	43.168186	-77.640311	Lake	261	Blunt Object	1	2	14606
-77.64331679	43.17287058	286	577	13-293582	2013-10-09T04:00:00.000Z	10	2013	2013-10-09T04:00:00.000Z	10	2013	0	CLOSED	"185 SANTEE ST, ROCHESTER, NY, 14606"	43.172862	-77.643314	Lake	261	Firearm	1	3	14606
-77.63164378	43.14899357	285	578	13-303827	2013-10-19T04:00:00.000Z	10	2013	2013-10-19T04:00:00.000Z	10	2013	0	OPEN	"119 CLIFTON ST, ROCHESTER, NY, 14611"	43.148985	-77.631641	Genesee	213	Blunt Object	1		14611
-77.55606576	43.16048658	277	586	13-310966	2013-10-28T04:00:00.000Z	10	2013	2013-12-20T05:00:00.000Z	12	2013	53	CLOSED	"2052 MAIN ST EAST, ROCHESTER, NY, 14609"	43.160478	-77.556063	Goodman	235	Blunt Object	1	1	14609
-77.62026378	43.14903957	283	580	13-321239	2013-11-06T05:00:00.000Z	11	2013	2013-11-06T05:00:00.000Z	11	2013	0	CLOSED	"154 ADAMS ST, ROCHESTER, NY, 14608"	43.149031	-77.620261	Central	209	Firearm	1	2	14608
-77.56992776	43.16722958	282	581	13-325848	2013-11-12T05:00:00.000Z	11	2013	2013-11-12T05:00:00.000Z	11	2013	0	CLOSED	"227 HAZELWOOD TER, ROCHESTER, NY, 14609"	43.167221	-77.569925	Goodman	215	Firearm	1	1	14609
-77.64126278	43.15502057	281	582	13-339515	2013-11-27T05:00:00.000Z	11	2013	2013-11-27T05:00:00.000Z	11	2013	0	CLOSED	"219 COLVIN ST, ROCHESTER, NY, 14611"	43.155012	-77.64126	Genesee	203	Firearm	1	2	14611
-77.63576778	43.14069257	280	583	13-343251	2013-12-02T05:00:00.000Z	12	2013	2013-12-02T05:00:00.000Z	12	2013	0	CLOSED	"480 GENESEE ST, ROCHESTER, NY, 14611"	43.140684	-77.635765	Genesee	253	Firearm	1	1	14611
-77.63425078	43.15950658	278	585	13-357002	2013-12-19T05:00:00.000Z	12	2013	2013-12-19T05:00:00.000Z	12	2013	0	CLOSED	"526 JAY ST, ROCHESTER, NY, 14611"	43.159498	-77.634248	Lake	291	Firearm	1	1	14611
-77.58317477	43.16484458	279	584	13-357785	2013-12-19T05:00:00.000Z	12	2013	2013-12-19T05:00:00.000Z	12	2013	0	CLOSED	"31 PECK ST, ROCHESTER, NY, 14609"	43.164836	-77.583172	Clinton	297	Firearm	2	2	14609
-77.56013776	43.17687258	276	587	13-365390	2013-12-29T05:00:00.000Z	12	2013	2013-12-29T05:00:00.000Z	12	2013	0	CLOSED	"20 WOODMAN PARK, ROCHESTER, NY, 14609"	43.176864	-77.560135	Goodman	205	Firearm	1	1	14609
-77.64631879	43.16545358	275	588	14-000228	2014-01-01T05:00:00.000Z	1	2014	2014-01-01T05:00:00.000Z	1	2014	0	CLOSED	"55 LOIS ST, ROCHESTER, NY, 14606"	43.165445	-77.646316	Lake	261	Firearm	1	1	14606
-77.63633678	43.14351957	271	590	14-020276	2014-01-24T05:00:00.000Z	1	2014	2014-01-24T05:00:00.000Z	1	2014	0	OPEN	"337 GENESEE ST, ROCHESTER, NY, 14611"	43.143511	-77.636334	Genesee	223	Firearm	1		14611
-77.59597777	43.18514058	274	591	14-020600	2014-01-25T05:00:00.000Z	1	2014	2014-01-25T05:00:00.000Z	1	2014	0	CLOSED	"1411 NORTH ST, ROCHESTER, NY, 14621"	43.185132	-77.595975	Clinton	227	Knife/Cutting Instrument	1	2	14621
-77.62981178	43.16447858	273	592	14-026145	2014-01-31T05:00:00.000Z	1	2014	2014-01-31T05:00:00.000Z	1	2014	0	CLOSED	"199 LYELL AVE, ROCHESTER, NY, 14608"	43.16447	-77.629809	Lake	271	Firearm	1	1	14608
-77.63124478	43.19172958	270	593	14-026853	2014-02-01T05:00:00.000Z	2	2014	2014-02-01T05:00:00.000Z	2	2014	0	CLOSED	"56 CLAY AVE, ROCHESTER, NY, 14613"	43.191721	-77.631242	Lake	231	Firearm	1	2	14613
-77.59986977	43.17099258	269	594	14-030739	2014-02-06T05:00:00.000Z	2	2014	2014-02-06T05:00:00.000Z	2	2014	0	CLOSED	"30 CLEVELAND ST, ROCHESTER, NY, 14605"	43.170984	-77.599867	Clinton	277	Firearm	1	2	14605
-77.65784779	43.14279857	268	595	14-044980	2014-02-24T05:00:00.000Z	2	2014	2014-02-24T05:00:00.000Z	2	2014	0	CLOSED	"809 CHILI AVE, ROCHESTER, NY, 14611"	43.14279	-77.657845	Genesee	223	Firearm	3	3	14611
-77.58223777	43.18344458	267	597	14-056960	2014-03-10T04:00:00.000Z	3	2014	2014-03-10T04:00:00.000Z	3	2014	0	CLOSED	"107 GRAFTON ST, ROCHESTER, NY, 14621"	43.183436	-77.582235	Clinton	237	Firearm	1	1	14621
-77.60119877	43.17871558	266	598	14-075676	2014-03-31T04:00:00.000Z	3	2014	2014-03-31T04:00:00.000Z	3	2014	0	CLOSED	"334 WILKINS ST, ROCHESTER, NY, 14621"	43.178707	-77.601196	Clinton	257	Firearm	1	1	14621
-77.63627878	43.14612957	265	599	14-097313	2014-04-22T04:00:00.000Z	4	2014	2014-04-22T04:00:00.000Z	4	2014	0	CLOSED	"205 GENESEE ST, ROCHESTER, NY, 14611"	43.146121	-77.636276	Genesee	223	Firearm	1	2	14611
-77.62603878	43.16458458	263	601	14-105026	2014-04-30T04:00:00.000Z	4	2014	2014-04-30T04:00:00.000Z	4	2014	0	CLOSED	"85 LYELL AVE, ROCHESTER, NY, 14608"	43.164576	-77.626036	Central	209	Firearm	1	1	14608
-77.55606576	43.16048658	264	600	14-105149	2014-04-30T04:00:00.000Z	4	2014	2014-04-30T04:00:00.000Z	4	2014	0	CLOSED	"2052 MAIN ST EAST, ROCHESTER, NY, 14609"	43.160478	-77.556063	Goodman	235	Firearm	1	1	14609
-77.65147879	43.14545257	262	602	14-108978	2014-05-04T04:00:00.000Z	5	2014	2014-05-04T04:00:00.000Z	5	2014	0	CLOSED	"556 CHILI AVE, ROCHESTER, NY, 14611"	43.145444	-77.651476	Genesee	203	Firearm	1	1	14611
-77.63616678	43.14618957	261	604	14-157590	2014-06-20T04:00:00.000Z	6	2014	2014-06-20T04:00:00.000Z	6	2014	0	CLOSED	"199 GENESEE ST, ROCHESTER, NY, 14611"	43.146181	-77.636164	Genesee	223	Knife/Cutting Instrument	1	3	14611
-77.58178677	43.17818858	260	606	14-177091	2014-07-08T04:00:00.000Z	7	2014	2014-07-08T04:00:00.000Z	7	2014	0	CLOSED	"294 FERNWOOD AVE, ROCHESTER, NY, 14609"	43.17818	-77.581784	Clinton	267	Physical	1	1	14609
-77.63227478	43.14460257	259	607	14-184084	2014-07-15T04:00:00.000Z	7	2014	2014-07-15T04:00:00.000Z	7	2014	0	CLOSED	"437 CHAMPLAIN ST, ROCHESTER, NY, 14611"	43.144594	-77.632272	Genesee	233	Knife/Cutting Instrument	1	1	14611
-77.63744679	43.18025958	258	608	14-223643	2014-08-21T04:00:00.000Z	8	2014	2014-08-30T04:00:00.000Z	8	2014	9	CLOSED	"14 STRAUB ST, ROCHESTER, NY, 14613"	43.180251	-77.637444	Lake	251	Firearm	1	1	14613
-77.59953477	43.18271158	257	609	14-237161	2014-09-02T04:00:00.000Z	9	2014	2014-09-02T04:00:00.000Z	9	2014	0	CLOSED	"955 HUDSON AVE, ROCHESTER, NY, 14621"	43.182703	-77.599532	Clinton	227	Firearm	1	1	14621
-77.62373478	43.16562458	256	611	14-259833	2014-09-28T04:00:00.000Z	9	2014	2014-09-28T04:00:00.000Z	9	2014	0	CLOSED	"48 LAKE AVE, ROCHESTER, NY, 14608"	43.165616	-77.623732	Lake	271	Firearm	1	1	14608
-77.59904377	43.14638557	253	614	14-268684	2014-10-07T04:00:00.000Z	10	2014	2014-10-07T04:00:00.000Z	10	2014	0	CLOSED	"187 PEARL ST, ROCHESTER, NY, 14607"	43.146377	-77.599041	Goodman	265	Firearm	1	1	14607
-77.56747276	43.18650558	272	589	14-269057	1994-09-23T04:00:00.000Z	9	1994	2014-01-05T05:00:00.000Z	1	2014	7044	OPEN	"111 NORTON VILLAGE LN, ROCHESTER, NY, 14609"	43.186497	-77.56747	Goodman	205	Blunt Object	1		14609
-77.62006578	43.14219857	252	615	14-278814	2014-10-18T04:00:00.000Z	10	2014	2014-10-18T04:00:00.000Z	10	2014	0	OPEN	"699 PLYMOUTH AVE SOUTH, ROCHESTER, NY, 14608"	43.14219	-77.620063	Genesee	233	Firearm	1		14608
-77.62907978	43.13628457	251	617	14-295657	2014-11-06T05:00:00.000Z	11	2014	2014-11-06T05:00:00.000Z	11	2014	0	CLOSED	"590 SEWARD ST, ROCHESTER, NY, 14611"	43.136276	-77.629077	Genesee	253	Firearm	1	1	14611
-77.60563378	43.18124958	250	618	14-310856	2014-11-24T05:00:00.000Z	11	2014	2014-11-24T05:00:00.000Z	11	2014	0	CLOSED	"26 LUDWIG PARK, ROCHESTER, NY, 14621"	43.181241	-77.605631	Clinton	227	Firearm	1	4	14621
-77.61115678	43.15917858	249	619	14-314584	2014-11-29T05:00:00.000Z	11	2014	2014-11-29T05:00:00.000Z	11	2014	0	CLOSED	"125 ST PAUL ST, ROCHESTER, NY, 14604"	43.15917	-77.611154	Central	219	Knife/Cutting Instrument	1	1	14604
-77.64104879	43.18078258	248	620	14-332694	2014-12-21T05:00:00.000Z	12	2014	2014-12-21T05:00:00.000Z	12	2014	0	CLOSED	"405 DRIVING PARK AVE, ROCHESTER, NY, 14613"	43.180774	-77.641046	Lake	241	Firearm	1	1	14613
-77.59272477	43.17944458	247	621	14-337233	2014-12-27T05:00:00.000Z	12	2014	2014-12-29T05:00:00.000Z	12	2014	2	OPEN	"241 HERALD ST, ROCHESTER, NY, 14621"	43.179436	-77.592722	Clinton	257	Firearm	1		14621
-77.56480476	43.17106558	246	622	15-006189	2015-01-08T05:00:00.000Z	1	2015	2015-01-08T05:00:00.000Z	1	2015	0	CLOSED	"100 MCKINSTER ST, ROCHESTER, NY, 14609"	43.171057	-77.564802	Goodman	215	Firearm	1	2	14609
-77.65073279	43.13781657	245	623	15-006350	2015-01-09T05:00:00.000Z	1	2015	2015-01-09T05:00:00.000Z	1	2015	0	CLOSED	"360 THURSTON RD, ROCHESTER, NY, 14619"	43.137808	-77.65073	Genesee	243	Firearm	1	1	14619
-77.56982276	43.16404558	244	624	15-013434	2015-01-18T05:00:00.000Z	1	2015	2015-01-18T05:00:00.000Z	1	2015	0	CLOSED	"15 DENVER ST, ROCHESTER, NY, 14609"	43.164037	-77.56982	Goodman	225	Knife/Cutting Instrument	1	1	14609
-77.63079378	43.13807757	243	625	15-023853	2015-01-31T05:00:00.000Z	1	2015	2015-01-31T05:00:00.000Z	1	2015	0	CLOSED	"294 MAGNOLIA ST, ROCHESTER, NY, 14611"	43.138069	-77.630791	Genesee	253	Blunt Object	1	1	14611
-77.60547077	43.14655257	242	626	15-029537	2015-02-07T05:00:00.000Z	2	2015	2015-02-07T05:00:00.000Z	2	2015	0	CLOSED	"500 SOUTH AVE, ROCHESTER, NY, 14620"	43.146544	-77.605468	Central	229	Physical	1	1	14620
-77.64827379	43.13681757	240	628	15-034049	2015-02-13T05:00:00.000Z	2	2015	2015-02-13T05:00:00.000Z	2	2015	0	CLOSED	"455 POST AVE, ROCHESTER, NY, 14619"	43.136809	-77.648271	Genesee	243	Firearm	1	1	14619
-77.63104278	43.13944857	239	629	15-078776	2015-04-05T04:00:00.000Z	4	2015	2015-04-05T04:00:00.000Z	4	2015	0	CLOSED	"18 LLOYD ST, ROCHESTER, NY, 14611"	43.13944	-77.63104	Genesee	253	Firearm	1	1	14611
-77.62145478	43.17927258	238	630	15-091295	2015-04-18T04:00:00.000Z	4	2015	2015-04-21T04:00:00.000Z	4	2015	3	CLOSED	"84 HARRIS ST, ROCHESTER, NY, 14621"	43.179264	-77.621452	Clinton	247	Firearm	1	1	14621
-77.60876878	43.18143758	237	631	15-093973	2015-04-21T04:00:00.000Z	4	2015	2015-04-22T04:00:00.000Z	4	2015	1	OPEN	"74 PARDEE ST, ROCHESTER, NY, 14621"	43.181429	-77.608766	Clinton	217	Firearm	1		14621
-77.59953977	43.18238358	236	632	15-097078	2015-04-25T04:00:00.000Z	4	2015	2015-04-25T04:00:00.000Z	4	2015	0	CLOSED	"941 HUDSON AVE, ROCHESTER, NY, 14621"	43.182375	-77.599537	Clinton	227	Firearm	1	2	14621
-77.64772979	43.13454957	235	633	15-100901	2015-04-29T04:00:00.000Z	4	2015	2015-04-29T04:00:00.000Z	4	2015	0	CLOSED	"570 POST AVE, ROCHESTER, NY, 14619"	43.134541	-77.647727	Genesee	243	Firearm	1	1	14619
-77.60215277	43.16587058	234	634	15-109665	2015-05-07T04:00:00.000Z	5	2015	2015-05-07T04:00:00.000Z	5	2015	0	CLOSED	"141 HUDSON AVE, ROCHESTER, NY, 14605"	43.165862	-77.60215	Clinton	287	Blunt Object	1	1	14605
-77.59798077	43.18258658	229	639	15-117192	2015-05-14T04:00:00.000Z	5	2015	2015-05-31T04:00:00.000Z	5	2015	17	CLOSED	"43 ERNST ST, ROCHESTER, NY, 14621"	43.182578	-77.597978	Clinton	227	Firearm	1	1	14621
-77.65176579	43.19413258	233	635	15-121344	2015-05-18T04:00:00.000Z	5	2015	2015-05-19T04:00:00.000Z	5	2015	1	CLOSED	"806 RIDGEWAY AVE, ROCHESTER, NY, 14615"	43.194124	-77.651763	Lake	221	Firearm	1	2	14615
-77.63869978	43.13399157	232	636	15-121737	2015-05-19T04:00:00.000Z	5	2015	2015-05-19T04:00:00.000Z	5	2015	0	CLOSED	"94 MONICA ST, ROCHESTER, NY, 14619"	43.133983	-77.638697	Genesee	253	Other	1	1	14619
-77.58235877	43.17073458	231	637	15-129150	2015-05-26T04:00:00.000Z	5	2015	2015-05-26T04:00:00.000Z	5	2015	0	CLOSED	"200 SIXTH ST, ROCHESTER, NY, 14605"	43.170726	-77.582356	Clinton	297	Firearm	1	1	14605
-77.58718477	43.16677358	230	638	15-132336	2015-05-29T04:00:00.000Z	5	2015	2015-05-29T04:00:00.000Z	5	2015	0	CLOSED	"17 SECOND ST, ROCHESTER, NY, 14605"	43.166765	-77.587182	Clinton	297	Physical	1	1	14605
-77.61367678	43.17713958	228	640	15-136742	2015-06-02T04:00:00.000Z	6	2015	2015-06-02T04:00:00.000Z	6	2015	0	CLOSED	"997 CLINTON AVE NORTH, ROCHESTER, NY, 14621"	43.177131	-77.613674	Clinton	247	Knife/Cutting Instrument	1	2	14621
-77.62912478	43.14366257	227	641	15-141552	2015-06-07T04:00:00.000Z	6	2015	2015-06-07T04:00:00.000Z	6	2015	0	OPEN	"561 JEFFERSON AVE, ROCHESTER, NY, 14611"	43.143654	-77.629122	Genesee	233	Firearm	1		14611
-77.62202178	43.18666758	226	643	15-165838	2015-06-30T04:00:00.000Z	6	2015	2015-06-30T04:00:00.000Z	6	2015	0	CLOSED	"1662 ST PAUL ST, ROCHESTER, NY, 14621"	43.186659	-77.622019	Clinton	207	Firearm	1	1	14621
-77.65061079	43.13614757	225	644	15-169436	2015-07-03T04:00:00.000Z	7	2015	2015-07-03T04:00:00.000Z	7	2015	0	CLOSED	"184 FLANDERS ST, ROCHESTER, NY, 14619"	43.136139	-77.650608	Genesee	243	Firearm	1	1	14619
-77.62828278	43.17152758	223	645	15-186212	2015-07-19T04:00:00.000Z	7	2015	2015-07-19T04:00:00.000Z	7	2015	0	CLOSED	"379 LAKE AVE, ROCHESTER, NY, 14613"	43.171519	-77.62828	Lake	271	Firearm	1	3	14613
-77.63389278	43.17824658	218	651	15-187040	2015-07-20T04:00:00.000Z	7	2015	2015-09-26T04:00:00.000Z	9	2015	68	CLOSED	"15 KAY TER, ROCHESTER, NY, 14613"	43.178238	-77.63389	Lake	251	Knife/Cutting Instrument	1	2	14613
-77.59684677	43.17052558	224	646	15-208563	2015-08-10T04:00:00.000Z	8	2015	2015-08-10T04:00:00.000Z	8	2015	0	CLOSED	"700 NORTH ST, ROCHESTER, NY, 14605"	43.170517	-77.596844	Clinton	277	Firearm	1	2	14605
-77.63576778	43.14069257	222	647	15-218491	2015-08-19T04:00:00.000Z	8	2015	2015-08-19T04:00:00.000Z	8	2015	0	CLOSED	"480 GENESEE ST, ROCHESTER, NY, 14611"	43.140684	-77.635765	Genesee	253	Firearm	3	3	14611
-77.59261677	43.17311258	221	648	15-223806	2015-08-23T04:00:00.000Z	8	2015	2015-08-23T04:00:00.000Z	8	2015	0	CLOSED	"404 PORTLAND AVE, ROCHESTER, NY, 14605"	43.173104	-77.592614	Clinton	267	Firearm	1	1	14605
-77.61286778	43.18668658	220	649	15-241586	2015-09-11T04:00:00.000Z	9	2015	2015-09-11T04:00:00.000Z	9	2015	0	CLOSED	"398 NORTON ST, ROCHESTER, NY, 14621"	43.186678	-77.612865	Clinton	217	Knife/Cutting Instrument	1	2	14621
-77.59957877	43.16441758	219	650	15-242588	2015-09-12T04:00:00.000Z	9	2015	2015-09-12T04:00:00.000Z	9	2015	0	CLOSED	"34 WOODWARD ST, ROCHESTER, NY, 14605"	43.164409	-77.599576	Clinton	287	Firearm	2	1	14605
-77.63833178	43.14410757	217	652	15-266783	2015-10-07T04:00:00.000Z	10	2015	2015-10-07T04:00:00.000Z	10	2015	0	OPEN	"698 FROST AVE, ROCHESTER, NY, 14611"	43.144099	-77.638329	Genesee	223	Firearm	1		14611
